,ID,Category,FilePath,FileSize,AnnotationFileExists,InputType1,InputType2,OutputType1,OutputType2
3775,33871,EVENTS,CodEAlltag_pXL_EVENTS/1-/170-dir/170974.txt,676,True,"Gegen O
Deine O
Dummheit O
: O
die O
für O
das O
gemeine O
Volk O
georderten O
Impfdosen O
enthalten O
nur O
10 O
% O
wirksame O
Impfsubstanz O
und O
würden O
in O
dieser O
» O
homöopathischen O
Verdünnung O
« O
voraussichtlich O
nicht O
wirken O
. O
Darum O
ist O
dem O
Impfstoff O
ein O
» O
Adjuvanz O
« O
beigemischt O
, O
das O
die O
Aufgabe O
hat O
, O
das O
Immunsystem O
zu O
alarmieren O
. O
Die O
berichteten O
Nebenwirkungen O
werden O
nahezu O
ausschließlich O
von O
diesem O
Adjuvanz O
provoziert O
und O
geben O
Anlaß O
zur O
Besorgnis O
. O
Gegen O
die O
Impfung O
an O
und O
für O
sich O
ist O
nichts O
einzuwenden O
, O
aber O
bitte O
nicht O
mit O
dieser O
schäbigen O
( O
und O
latent O
gefährlichen O
! O
) O
Plörre O
! O
Glückauf O
! O
Cécile B-FEMALE
Updarp B-FAMILY
( O
QTH O
: O
TI07HS B-UFID
) O
-- O
Fährst O
Du O
Fahrrad O
? O
Mußt O
Du O
gucken O
: O
http://poa.btcac-cgzgpt.cp B-URL
","Gegen Deine Dummheit : die für das gemeine Volk georderten Impfdosen enthalten nur 10 % wirksame Impfsubstanz und würden in dieser » homöopathischen Verdünnung « voraussichtlich nicht wirken . Darum ist dem Impfstoff ein » Adjuvanz « beigemischt , das die Aufgabe hat , das Immunsystem zu alarmieren . Die berichteten Nebenwirkungen werden nahezu ausschließlich von diesem Adjuvanz provoziert und geben Anlaß zur Besorgnis . Gegen die Impfung an und für sich ist nichts einzuwenden , aber bitte nicht mit dieser schäbigen ( und latent gefährlichen ! ) Plörre ! Glückauf ! Cécile Updarp ( QTH : TI07HS ) -- Fährst Du Fahrrad ? Mußt Du gucken : http://poa.btcac-cgzgpt.cp",FEMALE: Cécile; FAMILY: Updarp; UFID: TI07HS; URL: http://poa.btcac-cgzgpt.cp,FEMALE: Cécile **Traute**; FAMILY: Updarp **Pflugrath**; UFID: TI07HS **OQ96CL**; URL: http://poa.btcac-cgzgpt.cp **http://fxs.hoype-owetqj.bz**
3824,34152,EVENTS,CodEAlltag_pXL_EVENTS/1-/170-dir/170274.txt,193,True,"Das O
träumst O
Du O
nur O
! O
Da O
müßten O
schon O
Metzger O
kommen O
, O
und O
keine O
Würstchen O
. O
Glückauf O
! O
Margret B-FEMALE
Deutschmann B-FAMILY
( O
QTH O
: O
WZ87UF B-UFID
) O
-- O
Fährst O
Du O
Fahrrad O
? O
Mußt O
Du O
gucken O
: O
http://cnl.gjxlg-drxlay.by B-URL
","Das träumst Du nur ! Da müßten schon Metzger kommen , und keine Würstchen . Glückauf ! Margret Deutschmann ( QTH : WZ87UF ) -- Fährst Du Fahrrad ? Mußt Du gucken : http://cnl.gjxlg-drxlay.by",FEMALE: Margret; FAMILY: Deutschmann; UFID: WZ87UF; URL: http://cnl.gjxlg-drxlay.by,FEMALE: Margret **Gisela**; FAMILY: Deutschmann **Ertle**; UFID: WZ87UF **MV89UC**; URL: http://cnl.gjxlg-drxlay.by **http://smv.dnvzt-tgwqxv.nb**
3854,34375,EVENTS,CodEAlltag_pXL_EVENTS/1-/170-dir/170906.txt,720,True,"Davon O
ist O
auszugehen O
– O
und O
anschließend O
auch O
noch O
privatisiert O
. O
Und O
das O
freut O
Dich O
auch O
noch O
? O
Mir O
hallt O
es O
noch O
in O
den O
Ohren O
, O
was O
schwesterwelle O
heute O
im O
Fernsehen O
sagte O
: O
Aumiller B-FAMILY
ist O
vorbei O
! O
Im O
Klartext O
: O
Totaldemontage O
* O
aller O
* O
sozialen O
Systeme O
. O
Gut O
, O
schaunwirmal O
! O
Nur O
eines O
sage O
ich O
Dir O
: O
wenn O
es O
auf O
der O
Straße O
brennt O
, O
dann O
hat O
der O
Rhein O
nicht O
genug O
Wasser O
um O
* O
das O
* O
zu O
löschen O
! O
( O
Frei O
nach O
Daniel B-MALE
Czirr B-FAMILY
) O
Und O
brennen O
wird O
es O
, O
wenn O
die O
GOZ B-ORG
so O
weitermacht O
. O
Die O
Deutschen O
sind O
geduldiger O
als O
die O
Franzosen O
, O
sie O
brauchen O
länger O
um O
sich O
zu O
erheben O
, O
aber O
unendlich O
strapazierbar O
sind O
auch O
die O
nicht O
! O
Glückauf O
! O
Traude B-FEMALE
Everhard B-FAMILY
( O
QTH O
: O
VG24FN B-UFID
) O
-- O
Fährst O
Du O
Fahrrad O
? O
Mußt O
Du O
gucken O
: O
http://uxp.klqna-goditg.my B-URL
","Davon ist auszugehen – und anschließend auch noch privatisiert . Und das freut Dich auch noch ? Mir hallt es noch in den Ohren , was schwesterwelle heute im Fernsehen sagte : Aumiller ist vorbei ! Im Klartext : Totaldemontage * aller * sozialen Systeme . Gut , schaunwirmal ! Nur eines sage ich Dir : wenn es auf der Straße brennt , dann hat der Rhein nicht genug Wasser um * das * zu löschen ! ( Frei nach Daniel Czirr ) Und brennen wird es , wenn die GOZ so weitermacht . Die Deutschen sind geduldiger als die Franzosen , sie brauchen länger um sich zu erheben , aber unendlich strapazierbar sind auch die nicht ! Glückauf ! Traude Everhard ( QTH : VG24FN ) -- Fährst Du Fahrrad ? Mußt Du gucken : http://uxp.klqna-goditg.my",FAMILY: Aumiller; MALE: Daniel; FAMILY: Czirr; ORG: GOZ; FEMALE: Traude; FAMILY: Everhard; UFID: VG24FN; URL: http://uxp.klqna-goditg.my,FAMILY: Aumiller **Haederich**; MALE: Daniel **Oswald**; FAMILY: Czirr **Eisenhut**; ORG: GOZ **Vinum**; FEMALE: Traude **France**; FAMILY: Everhard **Tevs**; UFID: VG24FN **GD42IN**; URL: http://uxp.klqna-goditg.my **http://qnm.udfdw-kyeunn.pz**
3856,34410,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154891.txt,203,True,"Man O
könnte O
dieses O
Verschwörungssteuer O
auch O
als O
Witzsteuer O
tarnen O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Fränznickstraße B-STREET
0 B-STREETNO
, O
84646 B-ZIP
Vorwohlde B-CITY
, O
589/3319850 B-PHONE
http://pue.qlfbxwy.wdl/qufk-u36106.uhbv B-URL
","Man könnte dieses Verschwörungssteuer auch als Witzsteuer tarnen . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Fränznickstraße 0 , 84646 Vorwohlde , 589/3319850 http://pue.qlfbxwy.wdl/qufk-u36106.uhbv",STREET: Fränznickstraße; STREETNO: 0; ZIP: 84646; CITY: Vorwohlde; PHONE: 589/3319850; URL: http://pue.qlfbxwy.wdl/qufk-u36106.uhbv,STREET: Fränznickstraße **Tubeufstraße**; STREETNO: 0 **0**; ZIP: 84646 **63499**; CITY: Vorwohlde **Raffelsdorf**; PHONE: 589/3319850 **640/4250204**; URL: http://pue.qlfbxwy.wdl/qufk-u36106.uhbv **http://bqm.blbjigi.qux/ppce-j22444.bsgb**
3857,34413,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154662.txt,168,True,"Steht O
da O
nicht O
bei O
Co-Produzent O
: O
Gott O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Entensteinstraße B-STREET
7 B-STREETNO
, O
17247 B-ZIP
Jostal B-CITY
, O
331/6117515 B-PHONE
http://bkk.zlwibqz.eog/pkye-i86170.mdoo B-URL
","Steht da nicht bei Co-Produzent : Gott -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Entensteinstraße 7 , 17247 Jostal , 331/6117515 http://bkk.zlwibqz.eog/pkye-i86170.mdoo",STREET: Entensteinstraße; STREETNO: 7; ZIP: 17247; CITY: Jostal; PHONE: 331/6117515; URL: http://bkk.zlwibqz.eog/pkye-i86170.mdoo,STREET: Entensteinstraße **Luitgardstraße**; STREETNO: 7 **7**; ZIP: 17247 **67676**; CITY: Jostal **Calenberg**; PHONE: 331/6117515 **493/2549487**; URL: http://bkk.zlwibqz.eog/pkye-i86170.mdoo **http://kme.jrqbnbg.gnw/jpgs-y33798.bejf**
3858,34418,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154878.txt,307,True,"Und O
? O
Es O
gibt O
Leute O
, O
die O
machen O
sich O
ernsthaft O
Gedanken O
, O
wie O
man O
verhindern O
kann O
das O
in O
Jahrmillionen O
Jahren O
die O
Erde O
auf O
die O
Sonne O
strüzt O
. O
Aber O
Karsten B-MALE
beunruhigt O
das O
! O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Cohausenstraße B-STREET
7 B-STREETNO
, O
43219 B-ZIP
Schnodsenbach B-CITY
, O
893/3905818 B-PHONE
http://hav.aakjxrb.dgk/ocqd-m28015.wnbn B-URL
","Und ? Es gibt Leute , die machen sich ernsthaft Gedanken , wie man verhindern kann das in Jahrmillionen Jahren die Erde auf die Sonne strüzt . Aber Karsten beunruhigt das ! -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Cohausenstraße 7 , 43219 Schnodsenbach , 893/3905818 http://hav.aakjxrb.dgk/ocqd-m28015.wnbn",MALE: Karsten; STREET: Cohausenstraße; STREETNO: 7; ZIP: 43219; CITY: Schnodsenbach; PHONE: 893/3905818; URL: http://hav.aakjxrb.dgk/ocqd-m28015.wnbn,MALE: Karsten **Ottmar**; STREET: Cohausenstraße **Huyssenallee**; STREETNO: 7 **3**; ZIP: 43219 **16207**; CITY: Schnodsenbach **Jardinghausen**; PHONE: 893/3905818 **740/0994404**; URL: http://hav.aakjxrb.dgk/ocqd-m28015.wnbn **http://bsq.rdorjof.wkh/nenn-r53120.sfzz**
3863,34441,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154448.txt,161,True,"trollfütterung O
: O
< O
= O
B0 O
) O
} O
} O
} O
} O
> O
< O
( O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Lindigstraße B-STREET
3 B-STREETNO
, O
45579 B-ZIP
Wegendorf B-CITY
, O
773/0621951 B-PHONE
http://ilj.xbtmeba.qew/cbbm-v56526.ljpf B-URL
","trollfütterung : < = B0 ) } } } } > < ( -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Lindigstraße 3 , 45579 Wegendorf , 773/0621951 http://ilj.xbtmeba.qew/cbbm-v56526.ljpf",STREET: Lindigstraße; STREETNO: 3; ZIP: 45579; CITY: Wegendorf; PHONE: 773/0621951; URL: http://ilj.xbtmeba.qew/cbbm-v56526.ljpf,STREET: Lindigstraße **Haßstraße**; STREETNO: 3 **1**; ZIP: 45579 **43071**; CITY: Wegendorf **Unterhüttensölden**; PHONE: 773/0621951 **612/8201479**; URL: http://ilj.xbtmeba.qew/cbbm-v56526.ljpf **http://ryv.pucjcuw.rbz/yqaf-j03959.llnu**
3870,34508,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154199.txt,156,True,"Hat O
auch O
nie O
jemand O
behauptet O
! O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Buttergasse B-STREET
1 B-STREETNO
, O
12995 B-ZIP
Plügge B-CITY
, O
096/8490202 B-PHONE
http://btz.kahztsh.qzv/unyn-y03684.ioye B-URL
","Hat auch nie jemand behauptet ! -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Buttergasse 1 , 12995 Plügge , 096/8490202 http://btz.kahztsh.qzv/unyn-y03684.ioye",STREET: Buttergasse; STREETNO: 1; ZIP: 12995; CITY: Plügge; PHONE: 096/8490202; URL: http://btz.kahztsh.qzv/unyn-y03684.ioye,STREET: Buttergasse **Eggenhofstraße**; STREETNO: 1 **6**; ZIP: 12995 **23177**; CITY: Plügge **Hinkerding**; PHONE: 096/8490202 **970/9881996**; URL: http://btz.kahztsh.qzv/unyn-y03684.ioye **http://dng.yjobzlg.ika/yddy-p40229.zuhb**
3874,34514,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154706.txt,326,True,"Tja O
, O
woran O
liegt O
das O
? O
Dieser O
Frage O
bin O
ich O
heute O
einmal O
auf O
meinem O
Blog O
nachgegangen O
: O
http://hcjnyxp.xwk/wtzqukklznvpjrttynzazh B-URL
iu B-USER
-- O
Ein O
gesparter O
Pfennig O
ist O
ein O
verdienter O
Pfennig O
- O
und O
zwar O
ein O
steuerfrei O
verdienter O
! O
http://dhxckkf.mux/unsfgn-pjgwak B-URL
http://fabmazkmxbtzych-ucrp.xuqt-laet.ft/ B-URL
http://zbtwz.lrymiitqq.lia B-URL
","Tja , woran liegt das ? Dieser Frage bin ich heute einmal auf meinem Blog nachgegangen : http://hcjnyxp.xwk/wtzqukklznvpjrttynzazh iu -- Ein gesparter Pfennig ist ein verdienter Pfennig - und zwar ein steuerfrei verdienter ! http://dhxckkf.mux/unsfgn-pjgwak http://fabmazkmxbtzych-ucrp.xuqt-laet.ft/ http://zbtwz.lrymiitqq.lia",URL: http://hcjnyxp.xwk/wtzqukklznvpjrttynzazh; USER: iu; URL: http://dhxckkf.mux/unsfgn-pjgwak; URL: http://fabmazkmxbtzych-ucrp.xuqt-laet.ft/; URL: http://zbtwz.lrymiitqq.lia,URL: http://hcjnyxp.xwk/wtzqukklznvpjrttynzazh **http://cvazmgr.mhp/udgaslneiaabsqnrvqbato**; USER: iu **yh**; URL: http://dhxckkf.mux/unsfgn-pjgwak **http://orrqubz.mwp/orndlf-huehee**; URL: http://fabmazkmxbtzych-ucrp.xuqt-laet.ft/ **http://tuhnnzgjqqwwloi-flon.bria-eyll.nt/**; URL: http://zbtwz.lrymiitqq.lia **http://jrwkq.qiebrrgzc.wpd**
3883,34588,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154205.txt,156,True,"Beim O
Threaderöffner O
, O
ja O
! O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Winkelstraße B-STREET
5 B-STREETNO
, O
03980 B-ZIP
Walchsing B-CITY
, O
494/8681111 B-PHONE
http://nus.eibwnkm.ovj/mwcn-s73698.ziiu B-URL
","Beim Threaderöffner , ja ! -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Winkelstraße 5 , 03980 Walchsing , 494/8681111 http://nus.eibwnkm.ovj/mwcn-s73698.ziiu",STREET: Winkelstraße; STREETNO: 5; ZIP: 03980; CITY: Walchsing; PHONE: 494/8681111; URL: http://nus.eibwnkm.ovj/mwcn-s73698.ziiu,STREET: Winkelstraße **Wieberplatz**; STREETNO: 5 **3**; ZIP: 03980 **75388**; CITY: Walchsing **Oberscheffach**; PHONE: 494/8681111 **197/0967267**; URL: http://nus.eibwnkm.ovj/mwcn-s73698.ziiu **http://qlh.gwbpddc.kpi/ohra-g99152.trqa**
3886,34598,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154531.txt,171,True,"Fisch O
für O
den O
Supertroll O
: O
< O
= O
B0 O
) O
} O
} O
} O
> O
< O
( O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Lantfridstraße B-STREET
3 B-STREETNO
, O
69950 B-ZIP
Ohlstadt B-CITY
, O
196/9260247 B-PHONE
http://wzh.gkkgnvq.pqk/mpdg-k17351.ehtn B-URL
","Fisch für den Supertroll : < = B0 ) } } } > < ( -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Lantfridstraße 3 , 69950 Ohlstadt , 196/9260247 http://wzh.gkkgnvq.pqk/mpdg-k17351.ehtn",STREET: Lantfridstraße; STREETNO: 3; ZIP: 69950; CITY: Ohlstadt; PHONE: 196/9260247; URL: http://wzh.gkkgnvq.pqk/mpdg-k17351.ehtn,STREET: Lantfridstraße **Medizinweg**; STREETNO: 3 **9**; ZIP: 69950 **16755**; CITY: Ohlstadt **Nienstedt**; PHONE: 196/9260247 **200/3431072**; URL: http://wzh.gkkgnvq.pqk/mpdg-k17351.ehtn **http://qzn.tmuvosw.pss/ctjo-b56075.rdwu**
3893,34633,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154879.txt,170,True,"Und O
wann O
ist O
die O
Ausstrahlung O
dieser O
AkteX O
? O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Loscherstraße B-STREET
4 B-STREETNO
, O
51708 B-ZIP
Loxhub B-CITY
, O
936/2134279 B-PHONE
http://sdo.czuoexb.kyc/hwwi-e33404.erbu B-URL
","Und wann ist die Ausstrahlung dieser AkteX ? -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Loscherstraße 4 , 51708 Loxhub , 936/2134279 http://sdo.czuoexb.kyc/hwwi-e33404.erbu",STREET: Loscherstraße; STREETNO: 4; ZIP: 51708; CITY: Loxhub; PHONE: 936/2134279; URL: http://sdo.czuoexb.kyc/hwwi-e33404.erbu,STREET: Loscherstraße **Engel-Privatweg**; STREETNO: 4 **2**; ZIP: 51708 **90042**; CITY: Loxhub **Zöblitz**; PHONE: 936/2134279 **880/4449123**; URL: http://sdo.czuoexb.kyc/hwwi-e33404.erbu **http://epi.raqdurb.hrf/pqrb-w99332.zjel**
3900,34692,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154039.txt,159,True,"Das O
wird O
es O
sein O
, O
das O
Animalische O
! O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Saitzgasse B-STREET
8 B-STREETNO
, O
29103 B-ZIP
Biburg B-CITY
, O
398/9157111 B-PHONE
http://ead.idtufgu.xth/qkho-s51318.dbse B-URL
","Das wird es sein , das Animalische ! -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Saitzgasse 8 , 29103 Biburg , 398/9157111 http://ead.idtufgu.xth/qkho-s51318.dbse",STREET: Saitzgasse; STREETNO: 8; ZIP: 29103; CITY: Biburg; PHONE: 398/9157111; URL: http://ead.idtufgu.xth/qkho-s51318.dbse,STREET: Saitzgasse **Rammernweg**; STREETNO: 8 **7**; ZIP: 29103 **70793**; CITY: Biburg **Naila**; PHONE: 398/9157111 **343/5176011**; URL: http://ead.idtufgu.xth/qkho-s51318.dbse **http://sjv.ulbibbt.qff/ylvk-z33052.pjud**
3904,34703,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154794.txt,158,True,"Friesche O
Fiesche O
: O
< O
= O
B0 O
) O
} O
} O
} O
} O
< O
< O
( O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Prentlweg B-STREET
6 B-STREETNO
, O
41670 B-ZIP
Allermöhe B-CITY
, O
188/9453830 B-PHONE
http://enm.zotbems.hch/igst-k84663.gocb B-URL
","Friesche Fiesche : < = B0 ) } } } } < < ( -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Prentlweg 6 , 41670 Allermöhe , 188/9453830 http://enm.zotbems.hch/igst-k84663.gocb",STREET: Prentlweg; STREETNO: 6; ZIP: 41670; CITY: Allermöhe; PHONE: 188/9453830; URL: http://enm.zotbems.hch/igst-k84663.gocb,STREET: Prentlweg **Harscheidweg**; STREETNO: 6 **5**; ZIP: 41670 **93479**; CITY: Allermöhe **Hilgermissen**; PHONE: 188/9453830 **829/4499075**; URL: http://enm.zotbems.hch/igst-k84663.gocb **http://asj.jtelnvq.gjz/rgaf-a41169.rhqv**
3916,34767,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154789.txt,158,True,"Friesche O
Fiesche O
: O
< O
= O
B0 O
) O
} O
} O
} O
} O
> O
< O
( O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Eichelhofweg B-STREET
4 B-STREETNO
, O
76477 B-ZIP
Heerberg B-CITY
, O
356/8414786 B-PHONE
http://sii.rmrrbkw.bxy/vdth-x48665.byuy B-URL
","Friesche Fiesche : < = B0 ) } } } } > < ( -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Eichelhofweg 4 , 76477 Heerberg , 356/8414786 http://sii.rmrrbkw.bxy/vdth-x48665.byuy",STREET: Eichelhofweg; STREETNO: 4; ZIP: 76477; CITY: Heerberg; PHONE: 356/8414786; URL: http://sii.rmrrbkw.bxy/vdth-x48665.byuy,STREET: Eichelhofweg **Pannenklöpperstraße**; STREETNO: 4 **4**; ZIP: 76477 **65144**; CITY: Heerberg **Erlenstegen**; PHONE: 356/8414786 **686/3123217**; URL: http://sii.rmrrbkw.bxy/vdth-x48665.byuy **http://jjq.yuqsomw.cjo/twqg-r65277.qgrr**
3934,34923,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154403.txt,318,True,"Und O
genau O
_ O
das O
_ O
will O
man O
ja O
nicht O
: O
Wenn O
für O
jeden O
ein O
Arbeitsplatz O
da O
ist O
, O
kann O
man O
ja O
nicht O
mehr O
mit O
Entlassung O
drohen O
. O
kv B-USER
-- O
Ein O
gesparter O
Pfennig O
ist O
ein O
verdienter O
Pfennig O
- O
und O
zwar O
ein O
steuerfrei O
verdienter O
! O
http://gradesd.wjm/jgkmzv-isyhpw B-URL
http://mtadkppioxchprh-eoxo.denl-lalz.xl/ B-URL
http://iygwd.tgdxuahwd.hki B-URL
","Und genau _ das _ will man ja nicht : Wenn für jeden ein Arbeitsplatz da ist , kann man ja nicht mehr mit Entlassung drohen . kv -- Ein gesparter Pfennig ist ein verdienter Pfennig - und zwar ein steuerfrei verdienter ! http://gradesd.wjm/jgkmzv-isyhpw http://mtadkppioxchprh-eoxo.denl-lalz.xl/ http://iygwd.tgdxuahwd.hki",USER: kv; URL: http://gradesd.wjm/jgkmzv-isyhpw; URL: http://mtadkppioxchprh-eoxo.denl-lalz.xl/; URL: http://iygwd.tgdxuahwd.hki,USER: kv **oz**; URL: http://gradesd.wjm/jgkmzv-isyhpw **http://okstvjt.fkg/azppzk-cdgoof**; URL: http://mtadkppioxchprh-eoxo.denl-lalz.xl/ **http://jrpanewwydgeubf-rchh.vnde-zylp.ix/**; URL: http://iygwd.tgdxuahwd.hki **http://ngaqy.ipgydonxw.kmp**
3938,34942,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154799.txt,190,True,"Friesche O
Fiesche O
für O
den O
größten O
Usenettroll O
: O
< O
= O
B0 O
) O
} O
} O
} O
} O
> O
< O
( O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Daimlerring B-STREET
4 B-STREETNO
, O
25616 B-ZIP
Ebenheim B-CITY
, O
273/9453651 B-PHONE
http://cvr.syyckah.ujp/uobw-d89624.kfyi B-URL
","Friesche Fiesche für den größten Usenettroll : < = B0 ) } } } } > < ( -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Daimlerring 4 , 25616 Ebenheim , 273/9453651 http://cvr.syyckah.ujp/uobw-d89624.kfyi",STREET: Daimlerring; STREETNO: 4; ZIP: 25616; CITY: Ebenheim; PHONE: 273/9453651; URL: http://cvr.syyckah.ujp/uobw-d89624.kfyi,STREET: Daimlerring **Camphausenstraße**; STREETNO: 4 **5**; ZIP: 25616 **70441**; CITY: Ebenheim **Erkhausen**; PHONE: 273/9453651 **678/6027945**; URL: http://cvr.syyckah.ujp/uobw-d89624.kfyi **http://lvo.jsniadp.jve/qgpe-l33451.mppx**
3943,34988,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154031.txt,166,True,"Ja O
, O
und O
du O
warst O
ein O
schönes O
Rädchen O
! O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Sagerweg B-STREET
5 B-STREETNO
, O
15294 B-ZIP
Jevenstedt B-CITY
, O
288/5741551 B-PHONE
http://wgr.tywnqsp.hgp/prha-w34617.yxhp B-URL
","Ja , und du warst ein schönes Rädchen ! -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Sagerweg 5 , 15294 Jevenstedt , 288/5741551 http://wgr.tywnqsp.hgp/prha-w34617.yxhp",STREET: Sagerweg; STREETNO: 5; ZIP: 15294; CITY: Jevenstedt; PHONE: 288/5741551; URL: http://wgr.tywnqsp.hgp/prha-w34617.yxhp,STREET: Sagerweg **Plautstraße**; STREETNO: 5 **4**; ZIP: 15294 **26493**; CITY: Jevenstedt **Zemmin**; PHONE: 288/5741551 **372/7748411**; URL: http://wgr.tywnqsp.hgp/prha-w34617.yxhp **http://apg.cdsnduf.qzi/fnpg-b12321.nnko**
3944,34989,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154781.txt,169,True,"Friesche O
Fiesche O
: O
< O
= O
B0 O
) O
} O
} O
} O
} O
< O
< O
( O
= O
20 O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Seidlerstraße B-STREET
4 B-STREETNO
, O
65217 B-ZIP
Reimershagen B-CITY
, O
510/5905776 B-PHONE
http://omm.crdbaeq.zvb/hqcn-n64345.ypzr B-URL
","Friesche Fiesche : < = B0 ) } } } } < < ( = 20 -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Seidlerstraße 4 , 65217 Reimershagen , 510/5905776 http://omm.crdbaeq.zvb/hqcn-n64345.ypzr",STREET: Seidlerstraße; STREETNO: 4; ZIP: 65217; CITY: Reimershagen; PHONE: 510/5905776; URL: http://omm.crdbaeq.zvb/hqcn-n64345.ypzr,STREET: Seidlerstraße **Pflanzsteigenstraße**; STREETNO: 4 **3**; ZIP: 65217 **54187**; CITY: Reimershagen **Haselünne**; PHONE: 510/5905776 **888/0593779**; URL: http://omm.crdbaeq.zvb/hqcn-n64345.ypzr **http://dqu.lkopnjy.tpg/vbbo-k16154.mjan**
3946,35001,EVENTS,CodEAlltag_pXL_EVENTS/1-/154-dir/154145.txt,169,True,"Ja O
. O
Der O
Fehler O
ist O
ja O
offensichtlich O
! O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Panwinklerweg B-STREET
4 B-STREETNO
, O
94415 B-ZIP
Oberopfingen B-CITY
, O
084/3876320 B-PHONE
http://dve.twnyjwi.cib/ndtr-n54960.qabc B-URL
","Ja . Der Fehler ist ja offensichtlich ! -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Panwinklerweg 4 , 94415 Oberopfingen , 084/3876320 http://dve.twnyjwi.cib/ndtr-n54960.qabc",STREET: Panwinklerweg; STREETNO: 4; ZIP: 94415; CITY: Oberopfingen; PHONE: 084/3876320; URL: http://dve.twnyjwi.cib/ndtr-n54960.qabc,STREET: Panwinklerweg **Weißensteinweg**; STREETNO: 4 **9**; ZIP: 94415 **84811**; CITY: Oberopfingen **Niederstotzingen**; PHONE: 084/3876320 **458/4989429**; URL: http://dve.twnyjwi.cib/ndtr-n54960.qabc **http://vjq.pyrovyr.olp/lixd-b21982.mdgk**
